206040.4588,2681846.859
206044.4111,2677635.867
206045.3351,2681021.977
206049.3689,2680960.847
206049.6464,2682279.233
206050.4936,2677097.866
206051.3226,2683308.444
206052.582,2683480.567
206053.3029,2682977.544
206061.8842,2677600.487
206061.899,2679840.742
206062.2866,2677793.522
206064.8962,2676964.547
206066.6082,2682846.643
206068.1853,2679075.465
206068.5252,2679267.507
206069.7218,2677066.547
206077.0291,2682719.611
206077.2219,2678888.438
206079.6704,2681964.544
206080.4873,2680510.545
206080.6008,2682108.401
206085.037,2681842.615
206086.2457,2683295.611
206086.4808,2681752.571
206088.3666,2679461.693
206088.8817,2679335.491
206089.8356,2677910.594
206093.0018,2683221.633
206097.1083,2679077.567
206099.5899,2683568.17
206100.4137,2680516.636
206100.7224,2683630.745
206101.4914,2683242.205
206101.7897,2679816.382
206102.3787,2680205.656
206103.7186,2683167.591
206105.1997,2679111.577
206106.3412,2677469.681
206107.8664,2676963.66
206108.7066,2677065.66
206109.575,2680919.423
206111.7178,2682824.496
206113.4945,2677995.649
206113.9505,2680648.652
206114.4748,2679172.495
206116.6016,2680164.682
206119.4313,2682945.648
206119.6206,2683515.671
206124.1229,2683700.904
206127.8572,2681321.66
206129.0484,2682732.458
206132.67,2683220.637
206134.9162,2679796.218
206135.0267,2679816.382
206135.4281,2679844.729
206135.8286,2679191.914
206140.3608,2681481.683
206141.25,2682134.763
206142.759,2683486.656
206144.3602,2680528.706
206146.0704,2679082.781
206149.731,2679318.491
206149.814,2683767.737
206153.7849,2681641.716
206155.406,2683270.803
206155.4747,2682928.813
206156.1381,2677363.978
206159.1412,2681798.42
206159.6412,2682796.916
206161.0518,2680839.356
206163.722,2678588.829
206167.6526,2679089.648
206167.6681,2677338.556
206170.455,2681753.788
206175.6674,2677065.88
206175.7663,2683461.848
206176.0797,2680002.883
206178.5017,2682033.866
206180.3314,2682807.443
206180.8255,2678247.828
206182.0971,2678838.389
206182.1569,2679985.829
206182.837,2676961.885
206185.0363,2681453.446
206185.6616,2678611.864
206185.7744,2680985.437
206186.907,2681696.426
206187.2767,2680231.911
206187.6247,2681973.843
206191.7781,2683114.983
206191.904,2681236.161
206192.4026,2680534.915
206192.9258,2681892.889
206195.0229,2681662.867
206196.767,2679497.864
206196.7823,2679847.052
206197.0741,2679822.471
206197.2574,2679816.382
206197.6831,2678288.914
206198.9337,2679756.907
206201.1411,2680621.85
206203.7175,2681331.069
206204.0156,2679715.931
206206.4596,2681440.937
206210.3475,2683265.162
206210.8188,2682798.023
206214.2838,2681279.907
206215.6761,2677215.176
206216.2977,2677133.221
206216.5251,2683289.522
206220.3936,2681771.848
206220.5831,2678649.961
206220.6496,2677070.973
206221.5662,2682896.809
206222.9008,2679132.992
206227.7108,2683154.963
206231.0199,2679109.025
206231.5174,2679816.382
206240.3197,2683647.021
206240.6478,2682839.108
206242.1079,2680830.604
206243.9753,2683429.952
206245.0745,2682178.062
206245.9294,2680320.062
206246.2403,2683718.119
206246.4556,2681416.02
206247.75,2676985.031
206249.8263,2683256.301
206251.6804,2679285.741
206255.6718,2679513.034
206258.0267,2676943.725
206259.8779,2677870.165
206260.077,2679118.271
206260.3594,2678389.148
206262.2299,2680252.175
206267.5892,2682875.22
206268.1029,2683189.848
206269.2922,2680533.142
206273.3115,2678728.284
206275.4434,2678940.266
206280.1503,2680597.281
206281.034,2680654.314
206282.685,2683698.097
206284.0091,2679418.254
206284.3708,2681774.3
206287.1827,2681533.643
206289.7416,2681344.266
206290.0397,2682172.321
206294.6316,2683528.335
206295.1734,2679954.282
206295.9055,2679815.515
206296.5998,2679805.318
206299.9084,2679129.309
206303.6914,2680107.449
206305.1428,2677814.364
206308.4223,2683223.429
206315.2214,2683389.995
206316.0278,2681361.988
206318.029,2683775.065
206320.6286,2680704.041
206323.1228,2682154.38
206325.0073,2680030.363
206328.0408,2681844.4
206333.0505,2680266.587
206336.3934,2679253.832
206341.3916,2680530.501
206345.2673,2680569.483
206346.7375,2678573.459
206356.8255,2681225.776
206359.2789,2682110.525
206362.0427,2679707.528
206362.3866,2681771.529
206363.1027,2683663.54
206367.0973,2683026.623
206370.8158,2681904.542
206370.8807,2679150.578
206370.8933,2677603.607
206371.3073,2681790.467
206372.9695,2679429.547
206374.3397,2678400.571
206377.3071,2678733.598
206377.8005,2679792.589
206381.4963,2680131.701
206385.4154,2677227.813
206389.6578,2681422.897
206390.5003,2677995.667
206393.5293,2677715.684
206395.0233,2677245.537
206396.8582,2682238.553
206398.1909,2679070.611
206398.3556,2679915.628
206403.0298,2677145.278
206404.1347,2681145.919
206405.1086,2683367.737
206405.6688,2679815.515
206406.8321,2679787.716
206409.2762,2683088.421
206412.3944,2680530.72
206415.7337,2678999.205
206417.6457,2681971.651
206421.6926,2683771.746
206422.7944,2683633.418
206426.5692,2679247.702
206433.7551,2677666.732
206433.8755,2678524.727
206437.076,2679990.712
206439.4845,2680150.967
206441.4986,2679205.054
206443.0883,2683340.935
206449.2408,2679364.119
206450.5569,2678905.818
206453.3674,2677165.206
206453.9245,2677106.415
206454.2461,2679052.778
206454.9218,2677060.805
206458.3992,2677452.864
206462.309,2683607.951
206465.0017,2679433.873
206465.3904,2678069.866
206467.8515,2682242.759
206469.9119,2683623.9
206472.7931,2680078.874
206475.7361,2681938.869
206477.5725,2678630.931
206481.5727,2683653.024
206483.3553,2682085.825
206486.8902,2677603.935
206490.3069,2680528.946
206490.3796,2680485.977
206490.9927,2678494.933
206494.5972,2680988.995
206496.0085,2680007
206498.3861,2680170.124
206499.8475,2681418.362
206500.2458,2679036.951
206501.6398,2678869.934
206504.6235,2677390.955
206506.5073,2681730.563
206507.0848,2681715.046
206507.9047,2680966.958
206508.4414,2680173.005
206513.5509,2678021.025
206514.823,2676764.092
206516.8003,2676834.535
206517.1705,2682147.961
206520.467,2681505.964
206521.7112,2679192.99
206523.6854,2681220.454
206524.013,2681415.034
206528.7673,2681154.67
206530.4841,2678649.092
206532.0895,2677553.1
206532.938,2679425.122
206536.041,2677851.136
206536.7314,2683567.304
206537.1761,2681102.731
206538.3811,2678397.142
206543.507,2678923.091
206544.8187,2683299.62
206549.1717,2680261.165
206554.7767,2680886.332
206556.2607,2681217.803
206556.3248,2683605.071
206559.0366,2681511.851
206561.744,2681236.985
206562.5906,2677971.321
206567.1808,2683632.34
206567.343,2680192.417
206569.135,2678455.307
206570.6438,2683758.368
206572.8832,2683687.709
206575.1124,2683648.956
206576.339,2679008.289
206581.9018,2678813.363
206583.0189,2681383.832
206585.1897,2677799.326
206585.2963,2677490.437
206586.3538,2680522.443
206588.9909,2678486.426
206589.9779,2677278.345
206590.8093,2681015.485
206591.0415,2681852.401
206591.3094,2682104.35
206591.806,2679166.323
206593.5933,2680439.496
206593.8862,2680326.416
206594.2987,2680818.47
206597.6513,2680395.52
206600.9838,2679406.428
206601.3805,2680521.446
206609.2447,2681054.381
206609.7272,2677924.473
206613.2248,2681031.494
206613.2355,2678436.478
206614.8442,2678240.446
206621.722,2678875.491
206621.7441,2680773.17
206628.5634,2676824.262
206632.2409,2680214.673
206634.4471,2677433.512
206638.2101,2678424.518
206640.0451,2684085.408
206642.7085,2678274.565
206643.1712,2678769.434
206646.2861,2679634.572
206651.1434,2683615.615
206659.0089,2679719.624
206661.91,2677871.643
206663.7217,2680135.603
206665.1549,2679380.622
206667.8981,2679137.637
206668.6182,2680421.664
206672.0527,2683635.44
206675.3238,2679814.544
206677.3749,2678970.632
206679.6474,2677378.69
206681.119,2684163.252
206683.2575,2679902.696
206686.8654,2680063.73
206690.658,2683655.485
206690.6752,2679528.698
206693.5463,2681965.697
206696.6452,2678314.654
206701.5436,2681357.918
206706.6053,2680452.673
206706.8165,2677622.788
206707.7224,2678722.768
206719.1868,2680245.901
206719.6209,2680428.751
206724.926,2680931.879
206727.8101,2677322.87
206729.2174,2679354.817
206730.8825,2680411.249
206732.7326,2682503.926
206733.0501,2679706.776
206734.4542,2678952.799
206746.2931,2679345.846
206747.8648,2679814.544
206749.7849,2680381.904
206750.0804,2683773.319
206751.284,2680546.913
206753.2989,2677484.895
206753.8537,2681605.881
206756.4035,2677765.875
206757.6432,2678007.872
206762.7926,2678826.879
206766.4492,2678937.958
206773.6388,2681315.168
206775.9718,2677267.938
206785.3938,2678361.941
206789.0736,2679091.018
206794.5824,2677705.072
206795.3753,2683286.557
206796.2771,2679327.017
206797.0318,2677567.08
206797.2601,2684115.424
206797.5299,2678663.072
206799.2833,2680785.689
206802.1471,2678160.048
206804.134,2679696.042
206805.1814,2680286.11
206805.5383,2678921.013
206812.9612,2678498.058
206815.0501,2678468.045
206815.4927,2684212.662
206817.887,2679157.023
206822.8556,2681218.377
206823.9309,2678796.089
206825.2004,2677221.09
206825.7448,2679814.544
206827.008,2678638.302
206827.4541,2681384.61
206829.4922,2684174.642
206836.9317,2679450.187
206844.7352,2680391.214
206848.0606,2684134.249
206851.5445,2678341.243
206853.444,2680205.265
206865.5799,2678896.328
206866.1708,2683562.034
206868.0122,2679943.465
206869.2174,2679684.312
206875.4033,2679313.306
206879.0931,2683644.118
206882.287,2677091.297
206887.2278,2678765.314
206887.3181,2679813.667
206889.552,2680742.5
206891.4062,2683628.838
206891.5194,2678020.398
206903.5345,2677167.939
206905.5549,2678324.408
206906.4625,2683623.654
206909.3306,2683635.82
206912.3923,2683647.265
206920.4946,2678572.405
206921.2878,2682676.478
206923.2425,2682969.515
206925.3622,2680243.479
206926.574,2677135.714
206933.7386,2678872.515
206956.2763,2679670.577
206958.9089,2679813.667
206966.5481,2680717.701
206973.0222,2679991.637
206991.7312,2678866.643
206994.7216,2680118.999
207007.2453,2679930.748
207011.3884,2679305.79
207012.01,2679094.809
207031.3424,2679655.867
207032.1977,2680051.911
207034.3751,2677258.659
207036.822,2678556.899
207045.7732,2679733.49
207047.6268,2680027.542
207060.2323,2681808.91
207061.7188,2678868.995
207069.4085,2682034.946
207070.881,2680090.116
207074.303,2679813.689
207076.4013,2679303.019
207098.2516,2679947.025
207100.6201,2679772.704
207108.6139,2678299.068
207111.342,2679926.541
207121.7658,2678556.27
207132.7294,2678876.341
207135.0757,2679297.735
207135.0758,2679115.78
207143.2174,2679073.369
207174.2353,2679658.458
207174.6326,2679821.475
207177.6892,2678297.442
207179.4954,2679812.844
207183.9058,2678217.481
207193.7655,2678564.464
207194.6379,2679616.815
207196.5005,2678919.531
207198.6222,2678881.544
207199.8729,2680174.102
207203.8137,2678813.545
207206.4116,2679592.564
207209.1968,2678746.543
207219.0682,2680046.849
207223.8407,2680882.778
207230.7504,2680900.28
207233.1998,2680898.616
207237.0374,2679711.615
207238.6552,2681957.685
207255.3644,2679861.794
207255.7404,2680296.141
207257.9555,2678218.698
207259.955,2682782.756
207261.879,2679438.725
207280.38,2679630.769
207282.2027,2679812.844
207287.4537,2679291.766
207288.7289,2678586.722
207291.4225,2679606.738
207295.5459,2680939.028
207298.5462,2679885.935
207311.0378,2679091.859
207324.4819,2678941.908
207325.0218,2680955.759
207325.1042,2682462.916
207325.8972,2678220.911
207328.0069,2679728.888
207329.5639,2678896.943
207329.8389,2683781.379
207329.9799,2680435.027
207331.0038,2680530.264
207331.6358,2679812.844
207336.7676,2678827.938
207339.6144,2680258.496
207346.1957,2679692.896
207351.8634,2679443.929
207354.9343,2679424.991
207359.2861,2679667.977
207361.6799,2678611.98
207364.7099,2676764.186
207373.7034,2681134.621
207379.4143,2679707.299
207384.2204,2680241.989
207385.0416,2680424.062
207391.3886,2679678.831
207393.6566,2678306.084
207395.1891,2680067.89
207397.3503,2679031.212
207399.2865,2679648.866
207399.8374,2678227.275
207415.0924,2678879.266
207415.7739,2680255.103
207416.7011,2678865.311
207423.959,2679815.65
207424.5765,2677412.355
207424.5805,2679812.002
207424.6901,2679899.597
207433.9663,2679754.411
207443.4422,2678676.366
207444.4067,2679625.382
207450.1382,2682771.407
207453.7046,2680403.398
207456.8756,2679653.74
207461.0573,2681836.474
207470.5528,2680855.694
207471.9006,2677855.481
207476.7418,2678859.441
207477.2044,2679682.536
207478.7608,2682500.625
207478.939,2679754.52
207479.5906,2678311.55
207482.1133,2682415.683
207484.8002,2679812.002
207493.3555,2679893.617
207493.6193,2681061.351
207498.9239,2679427.588
207501.7352,2681136.215
207521.8672,2681615.969
207523.8906,2681141.089
207526.6005,2680852.365
207527.2161,2680262.08
207541.1923,2679674.671
207543.6575,2678855.673
207557.5246,2679812.002
207560.4273,2680369.059
207565.4593,2679881.774
207568.45,2678949.817
207577.8658,2679454.83
207578.5411,2682079.566
207589.5554,2679526.108
207592.9891,2682193.851
207600.3163,2679628.821
207604.2647,2679656.84
207606.7343,2678840.831
207608.1404,2679688.845
207611.2964,2684539.84
207625.4957,2679811.882
207633.3936,2679872.026
207633.4401,2680467.078
207646.6411,2684381.14
207653.4402,2680467.188
207658.0793,2683736.906
207661.0708,2680266.735
207668.5444,2679573.113
207670.2629,2682126.074
207675.6605,2683736.577
207677.7086,2684579.262
207699.2003,2684517.412
207701.548,2679811.047
207715.7586,2684345.534
207718.5561,2680425.597
207759.4595,2680205.648
207772.0737,2680273.207
207803.0425,2680277.751
207814.8098,2680822.626
207816.657,2680698.812
207867.1546,2681521.518
207897.5974,2680408.945
207958.9544,2682776.937
207981.5759,2680106.338
207984.1431,2681322.226
208022.1211,2682777.841
208149.5498,2682900.987
208161.853,2681589.516
208163.8862,2682805.909
208169.948,2682781.937
208175.7751,2679817.975
208180.7129,2683805.37
208181.9191,2683871.154
208189.7656,2682546.927
208191.6774,2683529.819
208192.0599,2684016.01
208207.6691,2681052.826
208233.3326,2682973.2
208236.857,2683562.165
208244.4701,2683327.371
208264.1853,2682982.243
208276.3162,2681640.857
208278.3698,2683793.142
208291.0131,2681573.747
208296.6333,2684030.706
208299.6471,2681388.903
208312.5521,2681474.074
208323.9745,2683154.899
208336.161,2682780.903
208342.5824,2678319.587
208388.2287,2681422.353
208398.4114,2683031.741
208408.9886,2682625.851
208417.2037,2682868.277
208432.86,2682578.227
208463.4569,2681601.208
208471.4138,2682780.903
208485.0292,2677451.78
208489.3012,2682691.855
208505.154,2682996.088
208528.3314,2684152.967
208551.665,2682577.418
208589.7561,2682577.418
208590.1728,2682436.439
208603.8304,2681046.101
208606.2939,2682411.52
208618.394,2682314.279
208630.0558,2682239.972
208742.8519,2684044.85
208745.0083,2684044.511
208785.9448,2679808.703
208800.3317,2682778.759
208812.4565,2683526.204
208828.3721,2679325.345
208847.1816,2683628.213
208848.861,2682576.546
208865.2155,2682778.663
208868.9586,2681670.628
208923.2352,2683962.351
208956.023,2683949.055
208960.0114,2683438.166
208960.8837,2683981.06
208981.9705,2684111.304
208986.2878,2683938.538
209125.9597,2682778.379
209139.4032,2682728.652
209180.6019,2679238.489
209181.418,2682967.641
209205.6009,2683863.605
209238.5709,2683857.735
209266.9866,2682775.718
209277.8445,2683152.706
209280.4771,2683158.577
209303.8108,2683372.228
209311.5815,2683390.879
209320.0064,2679719.921
209320.101,2682775.828
209326.6058,2683429.214
209333.0813,2683449.16
209337.76,2679807.086
209338.5195,2683466.236
209347.9244,2683506.021
209357.185,2683541.211
209360.7565,2683559.467
209362.3575,2682772.947
209366.7548,2683344.771
209366.8418,2683583.544
209372.681,2682648.997
209374.4395,2683444.487
209375.0437,2683362.903
209375.573,2683617.41
209379.7217,2682729.748
209381.6499,2682114.631
209385.7592,2683650.219
209386.6917,2682727.998
209392.1395,2683399.685
209400.811,2682637.998
209403.2779,2683708.965
209411.3896,2683917.415
209414.2864,2683447.606
209416.5706,2682722.498
209417.0592,2683762.986
209426.0658,2681763.897
209426.3689,2682621.135
209430.7647,2683823.092
209432.1594,2683486.201
209436.0831,2682660.137
209444.6751,2682695.65
209448.1114,2682715.125
209448.7371,2683521.17
209455.2054,2682748.45
209457.156,2683540.338
209467.2582,2683560.283
209473.6384,2683811.539
209480.9863,2683589.553
209481.0088,2683624.236
209483.5809,2683863.59
209494.7153,2683620.637
209500.3194,2683687.486
209505.2435,2683643.528
209509.1672,2683973.681
209510.3933,2680253.051
209512.9784,2683742.235
209516.5868,2683803.785
209516.7322,2683759.736
209521.5902,2682612.748
209527.2569,2682149.078
209527.2701,2682641.998
209534.1511,2682674.748
209535.4454,2682179.978
209538.9754,2684008.787
209540.3316,2682705.387
209606.7759,2682669.302
209614.015,2684299.059
209637.7064,2683778.976
209670.0818,2682411.429
209700.2501,2681750.477
